CPU	 1	 0.016675
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0.01665
CPU	 9	 0
CPU	 11	 0.016675
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0.016675
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0.01665
CPU	 37	 0
CPU	 39	 0.016675
CPU	 41	 0
CPU	 43	 0.016675
CPU	 45	 0.01665
CPU	 47	 0
CPU	 49	 0.01665
CPU	 51	 0
CPU	 53	 0.01665
CPU	 55	 0
CPU	 57	 0.01665
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0
CPU	 65	 0.016675
CPU	 67	 0.01665
CPU	 69	 0.016675
CPU	 71	 0.016675
CPU	 73	 0.01665
CPU	 75	 0.016675
CPU	 77	 0.016675
CPU	 79	 0.01665
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0.016675
CPU	 87	 0.01665
CPU	 89	 0
CPU	 91	 0.016675
CPU	 93	 0
CPU	 95	 0.016675
CPU	 97	 0.016675
CPU	 99	 0.016675
IO	 0	 1007.13
IO	 2	 1007.15
IO	 4	 1007.18
IO	 6	 1007.23
IO	 8	 1007.25
IO	 10	 1007.28
IO	 12	 1007.3
IO	 14	 1007.32
IO	 16	 1007.35
IO	 18	 1007.38
IO	 20	 1007.38
IO	 22	 1007.4
IO	 24	 1007.43
IO	 26	 1007.43
IO	 28	 1007.45
IO	 30	 1007.45
IO	 32	 1007.47
IO	 34	 1007.48
IO	 36	 1007.48
IO	 38	 1007.5
IO	 40	 1007.5
IO	 42	 1007.5
IO	 44	 1007.5
IO	 46	 1007.5
IO	 48	 1007.48
IO	 50	 1007.5
IO	 52	 1007.48
IO	 54	 1007.48
IO	 56	 1007.47
IO	 58	 1007.47
IO	 60	 1007.45
IO	 62	 1007.43
IO	 64	 1007.42
IO	 66	 1007.42
IO	 68	 1007.38
IO	 70	 1007.38
IO	 72	 1007.37
IO	 74	 1007.33
IO	 76	 1007.32
IO	 78	 1007.3
IO	 80	 1007.25
IO	 82	 1007.23
IO	 84	 1007.2
IO	 86	 1007.17
IO	 88	 1007.13
IO	 90	 1007.1
IO	 92	 1007.05
IO	 94	 1007.03
IO	 96	 1006.98
IO	 98	 1006.93
