CPU	 199	 0
CPU	 1	 0.53335
CPU	 3	 0.53335
CPU	 7	 0.516675
CPU	 9	 0.516675
CPU	 13	 0.5
CPU	 17	 0.48335
CPU	 19	 0.48335
CPU	 83	 0.316675
CPU	 85	 0.316675
CPU	 89	 0.3
CPU	 95	 0.28335
CPU	 97	 0.28335
CPU	 101	 0.266675
CPU	 103	 0.266675
CPU	 107	 0.25
CPU	 109	 0.25
CPU	 113	 0.23335
CPU	 115	 0.23335
CPU	 119	 0.216675
CPU	 121	 0.216675
CPU	 125	 0.2
CPU	 127	 0.2
CPU	 131	 0.18335
CPU	 133	 0.18335
CPU	 137	 0.166675
CPU	 139	 0.166675
CPU	 143	 0.15
CPU	 145	 0.15
CPU	 149	 0.13335
CPU	 151	 0.13335
CPU	 155	 0.116675
CPU	 157	 0.116675
CPU	 161	 0.1
CPU	 163	 0.1
CPU	 167	 0.08335
CPU	 169	 0.08335
CPU	 173	 0.066675
CPU	 175	 0.066675
CPU	 179	 0.05
CPU	 181	 0.05
CPU	 185	 0.03335
CPU	 187	 0.03335
CPU	 191	 0.016675
CPU	 193	 0.016675
CPU	 23	 0.466675
CPU	 25	 0.466675
CPU	 29	 0.45
CPU	 31	 0.45
CPU	 35	 0.43335
CPU	 37	 0.43335
CPU	 41	 0.416675
CPU	 43	 0.416675
CPU	 47	 0.4
CPU	 49	 0.4
CPU	 53	 0.38335
CPU	 55	 0.38335
CPU	 59	 0.366675
CPU	 61	 0.366675
CPU	 65	 0.35
CPU	 67	 0.35
CPU	 69	 0.35
CPU	 71	 0.35
CPU	 73	 0.35
CPU	 77	 0.33335
CPU	 79	 0.33335
CPU	 197	 0
CPU	 63	 0.366675
CPU	 57	 0.38335
CPU	 51	 0.4
CPU	 45	 0.416675
CPU	 39	 0.43335
CPU	 33	 0.45
CPU	 27	 0.466675
CPU	 5	 0.53335
CPU	 11	 0.516675
CPU	 15	 0.5
CPU	 21	 0.48335
CPU	 135	 0.18335
CPU	 129	 0.2
CPU	 123	 0.216675
CPU	 117	 0.23335
CPU	 111	 0.25
CPU	 87	 0.316675
CPU	 93	 0.3
CPU	 99	 0.28335
CPU	 105	 0.266675
CPU	 75	 0.35
CPU	 91	 0.3
CPU	 141	 0.166675
CPU	 147	 0.15
CPU	 153	 0.13335
CPU	 159	 0.116675
CPU	 165	 0.1
CPU	 171	 0.08335
CPU	 177	 0.066675
CPU	 183	 0.05
CPU	 189	 1665.45
CPU	 195	 0.016675
CPU	 81	 0.6
IO	 52	 3235.73
IO	 2	 3245.85
IO	 10	 3246.2
IO	 14	 3257.23
IO	 98	 3349.6
IO	 78	 3372.4
IO	 112	 3387.6
IO	 70	 3390.97
IO	 122	 3396.52
IO	 106	 3402.07
IO	 110	 3405.5
IO	 196	 3516.23
IO	 176	 3518.18
IO	 148	 3524.03
IO	 172	 3536.07
IO	 144	 3555.93
IO	 182	 3560.27
IO	 142	 3562.75
IO	 160	 3570.8
IO	 140	 3571.95
IO	 186	 3573.23
IO	 136	 3575.22
IO	 18	 3196.18
IO	 32	 3576.75
IO	 0	 3584.05
IO	 34	 3590.93
IO	 68	 3592.3
IO	 168	 3599.75
IO	 38	 3798.7
IO	 158	 3808.1
IO	 24	 3814.28
IO	 118	 3816.58
IO	 46	 3819.47
IO	 50	 3820.25
IO	 166	 3823.88
IO	 164	 3826.92
IO	 184	 3830.33
IO	 54	 3831.28
IO	 150	 3832.82
IO	 132	 3833.5
IO	 86	 3835.48
IO	 170	 3840.45
IO	 30	 3842.48
IO	 22	 3842.55
IO	 178	 3842.87
IO	 124	 3844.53
IO	 128	 3844.83
IO	 152	 3846.85
IO	 72	 3851.1
IO	 56	 3853.28
IO	 190	 3855.28
IO	 120	 3855.73
IO	 138	 3858.07
IO	 180	 3859.88
IO	 40	 3860.82
IO	 8	 3861.13
IO	 162	 3861.77
IO	 20	 3862.3
IO	 6	 3863
IO	 64	 3863.75
IO	 76	 3864.18
IO	 4	 3864.53
IO	 194	 3864.77
IO	 26	 3864.78
IO	 58	 3865.02
IO	 146	 3865.17
IO	 44	 3865.2
IO	 96	 3866.1
IO	 16	 3866.53
IO	 100	 3866.53
IO	 104	 3867.18
IO	 80	 3867.98
IO	 84	 3868.07
IO	 192	 3868.33
IO	 82	 3868.37
IO	 60	 3868.38
IO	 92	 3869.82
IO	 88	 3870.22
IO	 198	 3870.42
IO	 130	 3870.8
IO	 108	 3870.85
IO	 126	 3871.17
IO	 74	 3871.17
IO	 90	 3871.28
IO	 28	 3875.1
IO	 62	 3880.72
IO	 48	 3880.97
IO	 36	 3881.15
IO	 12	 3885.48
IO	 42	 3886.1
IO	 102	 3893.33
IO	 114	 3898.05
IO	 94	 3901.7
IO	 66	 3903.95
IO	 134	 3904.22
IO	 116	 3904.32
IO	 156	 3908.03
IO	 174	 3908.83
IO	 188	 3913.7
IO	 154	 3914.52
