CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.01665
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0.016675
CPU	 45	 0
CPU	 47	 0.016675
CPU	 49	 0
IO	 0	 503.817
IO	 2	 503.833
IO	 4	 503.833
IO	 6	 503.85
IO	 8	 503.867
IO	 10	 503.867
IO	 12	 503.883
IO	 14	 503.867
IO	 16	 503.883
IO	 18	 503.883
IO	 20	 503.883
IO	 22	 503.867
IO	 24	 503.867
IO	 26	 503.867
IO	 28	 503.85
IO	 30	 503.85
IO	 32	 503.833
IO	 34	 503.817
IO	 36	 503.817
IO	 38	 503.8
IO	 40	 503.783
IO	 42	 503.767
IO	 44	 503.75
IO	 46	 503.717
IO	 48	 503.7
