CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0.016675
CPU	 7	 0.016675
CPU	 9	 0.01665
CPU	 11	 0
CPU	 13	 0.016675
CPU	 15	 0.01665
CPU	 17	 0.01665
CPU	 19	 0.016675
CPU	 21	 0.016675
CPU	 23	 0.016675
CPU	 25	 0.016675
CPU	 27	 0.016675
CPU	 29	 0.016675
CPU	 31	 0.016675
CPU	 33	 0.016675
CPU	 35	 0.01665
CPU	 37	 0.033325
CPU	 39	 0.03335
CPU	 41	 0.016675
CPU	 43	 0.033325
CPU	 45	 0.016675
CPU	 47	 0.033325
CPU	 49	 0.016675
CPU	 51	 0.016675
CPU	 53	 0.016675
CPU	 55	 0.033325
CPU	 57	 0.033325
CPU	 59	 0.03335
CPU	 61	 0.016675
CPU	 63	 0.033325
CPU	 65	 0.016675
CPU	 67	 0.016675
CPU	 69	 0.033325
CPU	 71	 0.016675
CPU	 73	 0.033325
CPU	 75	 0.033325
CPU	 77	 0.033325
CPU	 79	 0.03335
CPU	 81	 0.033325
CPU	 83	 0.033325
CPU	 85	 0.03335
CPU	 87	 0.033325
CPU	 89	 0.016675
CPU	 91	 0.016675
CPU	 93	 0.033325
CPU	 95	 0.033325
CPU	 97	 0.033325
CPU	 99	 0.033325
IO	 0	 1980.23
IO	 2	 1980.28
IO	 4	 1980.35
IO	 6	 1980.4
IO	 8	 1980.45
IO	 10	 1980.5
IO	 12	 1980.53
IO	 14	 1980.55
IO	 16	 1980.6
IO	 18	 1980.63
IO	 20	 1980.65
IO	 22	 1980.67
IO	 24	 1980.68
IO	 26	 1980.68
IO	 28	 1980.7
IO	 30	 1980.7
IO	 32	 1980.72
IO	 34	 1980.72
IO	 36	 1980.7
IO	 38	 1980.68
IO	 40	 1980.68
IO	 42	 1980.67
IO	 44	 1980.63
IO	 46	 1980.62
IO	 48	 1980.58
IO	 50	 1980.57
IO	 52	 1980.57
IO	 54	 1980.53
IO	 56	 1980.52
IO	 58	 1980.48
IO	 60	 1980.45
IO	 62	 1980.42
IO	 64	 1980.38
IO	 66	 1980.32
IO	 68	 1980.27
IO	 70	 1980.22
IO	 72	 1980.17
IO	 74	 1980.12
IO	 76	 1980.05
IO	 78	 1980
IO	 80	 1979.95
IO	 82	 1979.88
IO	 84	 1979.82
IO	 86	 1979.75
IO	 88	 1979.67
IO	 90	 1979.62
IO	 92	 1979.53
IO	 94	 1979.45
IO	 96	 1979.33
IO	 98	 1979.23
